hd0808源1025,#genre#
金鷹卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8#http://124.232.231.246:6610/000000001001/201600020009/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2#http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/88888888/3221225554/index.m3u8?fmt=ts2hls#http://222.240.82.92:9901/tsfile/live/1003_1.m3u8#http://124.232.231.246:6610/000000001001/201600020009/index.m3u8?A#http://124.232.233.16:6610/000000001001/201600020009/1400.m3u8?&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=&m3u8_level=2#http://124.232.231.246:6610/000000001001/201600020009/index.m3u8?A=&IASHttpSessionId=OTT#http://124.232.231.246:6610/000000001001/201600020009/1000.m3u8?IASHttpSessionId=OTT2933020211208004916069966&zte_bandwidth=1000&bandwidth=1433600&ispcode=3&timeformat=local&channel=201600020004&ztecid=201600020004&m3u8_level=2&A=#http://124.232.233.15:6610/000000001001/201600020009/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://183.207.249.5:80/PLTV/4/224/3221226303/index.m3u8?#http://124.232.233.17:6610/000000001001/201600020009/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201600020009/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2#http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/88888888/3221225554/index.m3u8?fmt=ts2hls#http://222.240.82.92:9901/tsfile/live/1003_1.m3u8#http://124.232.231.246:6610/000000001001/201600020009/index.m3u8?A#http://124.232.233.16:6610/000000001001/201600020009/1400.m3u8?&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=&m3u8_level=2#http://124.232.231.246:6610/000000001001/201600020009/index.m3u8?A=&IASHttpSessionId=OTT#http://124.232.231.246:6610/000000001001/201600020009/1000.m3u8?IASHttpSessionId=OTT2933020211208004916069966&zte_bandwidth=1000&bandwidth=1433600&ispcode=3&timeformat=local&channel=201600020004&ztecid=201600020004&m3u8_level=2&A=#http://124.232.233.15:6610/000000001001/201600020009/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://183.207.249.5:80/PLTV/4/224/3221226303/index.m3u8?#http://124.232.233.17:6610/000000001001/201600020009/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2#http://124.232.231.246:6610/000000001001/201600020009/index.m3u8?
優漫卡通,http://183.207.249.15:80/PLTV/4/224/3221225933/index.m3u8?
杭州少兒,http://hms403nc1880172791.live.aikan.miguvideo.com/wh7f454c46tw2117141557_-1207487654/PLTV/88888888/224/3221229316/index.m3u8
江西少兒,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
中華小當家,http://txtest-xp2p.p2p.huya.com/1449588921-1449588921-6225937008338927616-2789274526-10057-A-0-1.xs
貓和老鼠,http://txtest-xp2p.p2p.huya.com/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
海綿寶寶,http://txtest-xp2p.p2p.huya.com/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.xs
哆啦A夢2,http://txtest-xp2p.p2p.huya.com/1524418078-1524418078-6547325790441177088-3048959612-10057-A-0-1.xs
成龍歷險記,http://txtest-xp2p.p2p.huya.com/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
路飛海盜,http://txtest-xp2p.p2p.huya.com/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1.xs
動畫小品,http://txtest-xp2p.p2p.huya.com/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
獅子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反轉星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
雲朵媽媽,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
熊大過年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
豬俠英雄,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
動畫片莽荒紀,http://mmitv.top/pltv/yy.php?id=1354930977


最新電影點播頻道,#genre#
2021尚氣與十環傳奇[1920*804],https://sod.bunediy.com/20211110/MpyfWo6r/index.m3u8
2021猛毒2：血蜘蛛[1920*1080],https://sod.bunediy.com/20211111/56GUOks3/index.m3u8
2021火線突圍[1920*816],https://new.iskcd.com/20210903/SWpImSm6/index.m3u8
2021刺客密令[1454*606],https://c1.monidai.com/20210830/g1VQqvME/index.m3u8
2021咒術屍戰[1920*804],https://sod.bunediy.com/20210813/FMsmJsO5/index.m3u8
2021自煞突擊隊集結[1920*1080],https://sod.bunediy.com/20210806/zhCJwweF/index.m3u8
2021玩命關頭9[1920*1080],https://sod.bunediy.com/20210801/jS39LVvB/index.m3u8

MV集合,#genre#
1號[720*540],http://em.21dtv.com/songs/60110000.mkv
2號[853*480],http://em.21dtv.com/songs/60110001.mkv
3號[853*480],http://em.21dtv.com/songs/60110002.mkv
4號[854*480],http://em.21dtv.com/songs/60110003.mkv
7號[853*480],http://em.21dtv.com/songs/60110006.mkv
5號[854*480],http://em.21dtv.com/songs/60110004.mkv
8號[853*480],http://em.21dtv.com/songs/60110007.mkv
6號[854*480],http://em.21dtv.com/songs/60110005.mkv
9號[853*480],http://em.21dtv.com/songs/60110008.mkv
10號[853*480],http://em.21dtv.com/songs/60110009.mkv
12號[853*480],http://em.21dtv.com/songs/60110011.mkv
13號[853*480],http://em.21dtv.com/songs/60110012.mkv
11號[853*480],http://em.21dtv.com/songs/60110010.mkv
14號[853*480],http://em.21dtv.com/songs/60110013.mkv
16號[720*540],http://em.21dtv.com/songs/60110015.mkv
17號[720*540],http://em.21dtv.com/songs/60110016.mkv
15號[854*480],http://em.21dtv.com/songs/60110014.mkv
18號[853*480],http://em.21dtv.com/songs/60110017.mkv
21號[720*540],http://em.21dtv.com/songs/60110020.mkv
19號[854*480],http://em.21dtv.com/songs/60110018.mkv
20號[854*480],http://em.21dtv.com/songs/60110019.mkv
22號[853*480],http://em.21dtv.com/songs/60110021.mkv
23號[853*480],http://em.21dtv.com/songs/60110022.mkv
24號[853*480],http://em.21dtv.com/songs/60110023.mkv
25號[853*480],http://em.21dtv.com/songs/60110024.mkv
26號[853*480],http://em.21dtv.com/songs/60110025.mkv
27號[854*480],http://em.21dtv.com/songs/60110026.mkv
28號[853*480],http://em.21dtv.com/songs/60110027.mkv
29號[853*480],http://em.21dtv.com/songs/60110028.mkv
31號[720*540],http://em.21dtv.com/songs/60110030.mkv
32號[720*540],http://em.21dtv.com/songs/60110031.mkv
34號[853*480],http://em.21dtv.com/songs/60110033.mkv
33號[853*480],http://em.21dtv.com/songs/60110032.mkv
36號[853*480],http://em.21dtv.com/songs/60110035.mkv
35號[853*480],http://em.21dtv.com/songs/60110034.mkv
30號[853*480],http://em.21dtv.com/songs/60110029.mkv
37號[854*480],http://em.21dtv.com/songs/60110036.mkv
38號[854*480],http://em.21dtv.com/songs/60110037.mkv
39號[720*540],http://em.21dtv.com/songs/60110038.mkv
41號[853*480],http://em.21dtv.com/songs/60110040.mkv
40號[853*480],http://em.21dtv.com/songs/60110039.mkv
42號[853*480],http://em.21dtv.com/songs/60110041.mkv
43號[720*540],http://em.21dtv.com/songs/60110042.mkv
44號[853*480],http://em.21dtv.com/songs/60110043.mkv
46號[853*480],http://em.21dtv.com/songs/60110045.mkv
45號[854*480],http://em.21dtv.com/songs/60110044.mkv
47號[854*480],http://em.21dtv.com/songs/60110046.mkv
48號[720*540],http://em.21dtv.com/songs/60110047.mkv
49號[853*480],http://em.21dtv.com/songs/60110048.mkv
50號[853*480],http://em.21dtv.com/songs/60110049.mkv
52號[853*480],http://em.21dtv.com/songs/60110051.mkv
51號[854*480],http://em.21dtv.com/songs/60110050.mkv
53號[853*480],http://em.21dtv.com/songs/60110052.mkv
54號[853*480],http://em.21dtv.com/songs/60110053.mkv
56號[853*480],http://em.21dtv.com/songs/60110055.mkv
57號[854*480],http://em.21dtv.com/songs/60110056.mkv
55號[853*480],http://em.21dtv.com/songs/60110054.mkv
59號[853*480],http://em.21dtv.com/songs/60110058.mkv
58號[853*480],http://em.21dtv.com/songs/60110057.mkv
60號[853*480],http://em.21dtv.com/songs/60110059.mkv
62號[853*480],http://em.21dtv.com/songs/60110061.mkv
61號[854*480],http://em.21dtv.com/songs/60110060.mkv
63號[853*480],http://em.21dtv.com/songs/60110062.mkv
67號[853*480],http://em.21dtv.com/songs/60110066.mkv
66號[853*480],http://em.21dtv.com/songs/60110065.mkv
64號[854*480],http://em.21dtv.com/songs/60110063.mkv
65號[853*480],http://em.21dtv.com/songs/60110064.mkv
68號[853*480],http://em.21dtv.com/songs/60110067.mkv
71號[853*480],http://em.21dtv.com/songs/60110070.mkv
70號[853*480],http://em.21dtv.com/songs/60110069.mkv
72號[853*480],http://em.21dtv.com/songs/60110071.mkv
73號[853*480],http://em.21dtv.com/songs/60110072.mkv
69號[854*480],http://em.21dtv.com/songs/60110068.mkv
74號[853*480],http://em.21dtv.com/songs/60110073.mkv
76號[853*480],http://em.21dtv.com/songs/60110075.mkv
75號[854*480],http://em.21dtv.com/songs/60110074.mkv
77號[720*540],http://em.21dtv.com/songs/60110076.mkv
78號[720*540],http://em.21dtv.com/songs/60110077.mkv
79號[720*540],http://em.21dtv.com/songs/60110078.mkv
81號[853*480],http://em.21dtv.com/songs/60110080.mkv
80號[853*480],http://em.21dtv.com/songs/60110079.mkv
82號[853*480],http://em.21dtv.com/songs/60110081.mkv
83號[720*540],http://em.21dtv.com/songs/60110082.mkv
84號[853*480],http://em.21dtv.com/songs/60110083.mkv
85號[853*480],http://em.21dtv.com/songs/60110084.mkv
86號[853*480],http://em.21dtv.com/songs/60110085.mkv
87號[853*480],http://em.21dtv.com/songs/60110086.mkv
88號[853*480],http://em.21dtv.com/songs/60110087.mkv
89號[720*540],http://em.21dtv.com/songs/60110088.mkv
90號[854*480],http://em.21dtv.com/songs/60110089.mkv
91號[853*480],http://em.21dtv.com/songs/60110090.mkv
92號[853*480],http://em.21dtv.com/songs/60110091.mkv
93號[853*480],http://em.21dtv.com/songs/60110092.mkv
95號[854*480],http://em.21dtv.com/songs/60110094.mkv
94號[853*480],http://em.21dtv.com/songs/60110093.mkv
96號[854*480],http://em.21dtv.com/songs/60110095.mkv
97號[853*480],http://em.21dtv.com/songs/60110096.mkv
98號[854*480],http://em.21dtv.com/songs/60110097.mkv
99號[854*480],http://em.21dtv.com/songs/60110098.mkv
100號[854*480],http://em.21dtv.com/songs/60110099.mkv
101號[853*480],http://em.21dtv.com/songs/60110100.mkv
102號[854*480],http://em.21dtv.com/songs/60110101.mkv
103號[853*480],http://em.21dtv.com/songs/60110102.mkv
104號[853*480],http://em.21dtv.com/songs/60110103.mkv
105號[853*480],http://em.21dtv.com/songs/60110104.mkv
106號[853*480],http://em.21dtv.com/songs/60110105.mkv
107號[853*480],http://em.21dtv.com/songs/60110106.mkv
108號[854*480],http://em.21dtv.com/songs/60110107.mkv
109號[853*480],http://em.21dtv.com/songs/60110108.mkv
110號[854*480],http://em.21dtv.com/songs/60110109.mkv
113號[853*480],http://em.21dtv.com/songs/60110112.mkv
111號[854*480],http://em.21dtv.com/songs/60110110.mkv
112號[854*480],http://em.21dtv.com/songs/60110111.mkv
114號[853*480],http://em.21dtv.com/songs/60110113.mkv
117號[720*540],http://em.21dtv.com/songs/60110116.mkv
115號[720*540],http://em.21dtv.com/songs/60110114.mkv
118號[853*480],http://em.21dtv.com/songs/60110117.mkv
120號[853*480],http://em.21dtv.com/songs/60110119.mkv
116號[854*480],http://em.21dtv.com/songs/60110115.mkv
119號[853*480],http://em.21dtv.com/songs/60110118.mkv
122號[853*480],http://em.21dtv.com/songs/60110121.mkv
121號[853*480],http://em.21dtv.com/songs/60110120.mkv
123號[854*480],http://em.21dtv.com/songs/60110122.mkv
125號[854*480],http://em.21dtv.com/songs/60110124.mkv
124號[854*480],http://em.21dtv.com/songs/60110123.mkv
126號[853*480],http://em.21dtv.com/songs/60110125.mkv
127號[853*480],http://em.21dtv.com/songs/60110126.mkv
129號[720*540],http://em.21dtv.com/songs/60110128.mkv
128號[853*480],http://em.21dtv.com/songs/60110127.mkv
131號[720*540],http://em.21dtv.com/songs/60110130.mkv
130號[720*540],http://em.21dtv.com/songs/60110129.mkv
133號[720*540],http://em.21dtv.com/songs/60110132.mkv
132號[853*480],http://em.21dtv.com/songs/60110131.mkv
134號[1024*576],http://em.21dtv.com/songs/60110133.mkv
135號[720*540],http://em.21dtv.com/songs/60110134.mkv
136號[854*480],http://em.21dtv.com/songs/60110135.mkv
137號[854*480],http://em.21dtv.com/songs/60110136.mkv
138號[854*480],http://em.21dtv.com/songs/60110137.mkv
139號[854*480],http://em.21dtv.com/songs/60110138.mkv
141號[853*480],http://em.21dtv.com/songs/60110140.mkv
140號[854*480],http://em.21dtv.com/songs/60110139.mkv
143號[854*480],http://em.21dtv.com/songs/60110142.mkv
142號[853*480],http://em.21dtv.com/songs/60110141.mkv
144號[854*480],http://em.21dtv.com/songs/60110143.mkv
147號[853*480],http://em.21dtv.com/songs/60110146.mkv
145號[853*480],http://em.21dtv.com/songs/60110144.mkv
146號[853*480],http://em.21dtv.com/songs/60110145.mkv
151號[1920*1080],http://em.21dtv.com/songs/60110150.mkv
149號[768*576],http://em.21dtv.com/songs/60110148.mkv
148號[720*540],http://em.21dtv.com/songs/60110147.mkv
150號[768*576],http://em.21dtv.com/songs/60110149.mkv
155號[853*480],http://em.21dtv.com/songs/60110154.mkv
152號[854*480],http://em.21dtv.com/songs/60110151.mkv
154號[854*480],http://em.21dtv.com/songs/60110153.mkv
153號[854*480],http://em.21dtv.com/songs/60110152.mkv
157號[853*480],http://em.21dtv.com/songs/60110156.mkv
156號[853*480],http://em.21dtv.com/songs/60110155.mkv
159號[853*480],http://em.21dtv.com/songs/60110158.mkv
158號[853*480],http://em.21dtv.com/songs/60110157.mkv
162號[853*480],http://em.21dtv.com/songs/60110161.mkv
160號[854*480],http://em.21dtv.com/songs/60110159.mkv
161號[720*540],http://em.21dtv.com/songs/60110160.mkv
163號[853*480],http://em.21dtv.com/songs/60110162.mkv
164號[720*540],http://em.21dtv.com/songs/60110163.mkv
165號[853*480],http://em.21dtv.com/songs/60110164.mkv
166號[854*480],http://em.21dtv.com/songs/60110165.mkv
167號[854*480],http://em.21dtv.com/songs/60110166.mkv
169號[853*480],http://em.21dtv.com/songs/60110168.mkv
168號[853*480],http://em.21dtv.com/songs/60110167.mkv
172號[853*480],http://em.21dtv.com/songs/60110171.mkv
173號[853*480],http://em.21dtv.com/songs/60110172.mkv
170號[854*480],http://em.21dtv.com/songs/60110169.mkv
174號[853*480],http://em.21dtv.com/songs/60110173.mkv
171號[853*480],http://em.21dtv.com/songs/60110170.mkv
175號[853*480],http://em.21dtv.com/songs/60110174.mkv
176號[720*540],http://em.21dtv.com/songs/60110175.mkv
177號[720*540],http://em.21dtv.com/songs/60110176.mkv
179號[720*540],http://em.21dtv.com/songs/60110178.mkv
180號[853*480],http://em.21dtv.com/songs/60110179.mkv
178號[720*540],http://em.21dtv.com/songs/60110177.mkv
181號[853*480],http://em.21dtv.com/songs/60110180.mkv
182號[853*480],http://em.21dtv.com/songs/60110181.mkv
184號[854*480],http://em.21dtv.com/songs/60110183.mkv
186號[854*480],http://em.21dtv.com/songs/60110185.mkv
183號[854*480],http://em.21dtv.com/songs/60110182.mkv
185號[854*480],http://em.21dtv.com/songs/60110184.mkv
187號[720*540],http://em.21dtv.com/songs/60110186.mkv
190號[854*480],http://em.21dtv.com/songs/60110189.mkv
188號[720*540],http://em.21dtv.com/songs/60110187.mkv
191號[853*480],http://em.21dtv.com/songs/60110190.mkv
189號[853*480],http://em.21dtv.com/songs/60110188.mkv
192號[853*480],http://em.21dtv.com/songs/60110191.mkv
193號[854*480],http://em.21dtv.com/songs/60110192.mkv
194號[854*480],http://em.21dtv.com/songs/60110193.mkv
195號[854*480],http://em.21dtv.com/songs/60110194.mkv
196號[854*480],http://em.21dtv.com/songs/60110195.mkv
199號[853*480],http://em.21dtv.com/songs/60110198.mkv
197號[853*480],http://em.21dtv.com/songs/60110196.mkv
198號[720*540],http://em.21dtv.com/songs/60110197.mkv
200號[853*480],http://em.21dtv.com/songs/60110199.mkv
201號[853*480],http://em.21dtv.com/songs/60110200.mkv


電影頻道,#genre#
黑莓動畫FHD,http://183.207.249.8/PLTV/3/224/3221225555/index.m3u8
黑霉動畫FHD,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
黑莓動畫,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
黑莓電影FHD,http://39.134.67.226/PLTV/88888888/224/3221225559/index.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225681/index.m3u8#http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
黑莓電影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225764/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225610/index.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225891/index.m3u8?servicetype=1#http://111.40.196.32/PLTV/88888888/224/3221225610/index.m3u8
黑莓電競,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
黑莓電競FHD,http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
CHC動作電影FHD,http://111.20.33.93/wh7f454c46tw66682855_961085433/PLTV/88888893/224/3221226465/index.m3u8#http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭影院,http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8
百視通電影1,http://39.135.55.105:6610/PLTV/88888888/224/3221226708/index.m3u8?servicetype=1
百視通電影2,http://39.135.55.105:6610/PLTV/88888888/224/3221226712/index.m3u8?servicetype=1
百視通電影3,http://39.135.55.105:6610/PLTV/88888888/224/3221227130/index.m3u8?servicetype=1
百視通電影4,http://39.135.55.105:6610/PLTV/88888888/224/3221227037/index.m3u8?servicetype=1
NewTV動作電影,http://39.135.55.105:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1
NewTV 動作電影,http://39.134.65.230/PLTV/88888888/224/3221225555/index.m3u8#http://39.134.67.198/PLTV/88888888/224/3221225555/index.m3u8#http://39.134.67.4/PLTV/88888888/224/3221225555/index.m3u8
NewTV明星大片,http://39.135.55.105:6610/PLTV/88888888/224/3221225893/index.m3u8?servicetype=1#http://39.134.67.2:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/1.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/1.m3u8
動作電影,http://111.40.196.9/PLTV/88888888/224/3221225620/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225622/index.m3u8
澳門蓮花,http://120.84.96.32:808/hls/24/index.m3u8
鳳凰電影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
東森電影,http://120.84.96.32:808/hls/32/index.m3u8
東森洋片,http://120.84.96.32:808/hls/33/index.m3u8
龍祥時代,http://120.84.96.32:808/hls/35/index.m3u8
天映經典,http://120.84.96.32:808/hls/85/index.m3u8
北京IPTV淘電影,http://39.134.135.81/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBO7Z60nQmH%2FQdgWVzAI0y58w%3D%3D%3A20211105223205%2C10000100000000050000000003887498%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
北京電影,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
東方影視,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225615/index.m3u8#http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8
福州影視,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
江蘇影視,http://183.207.248.13:80/PLTV/4/224/3221225937/index.m3u8
蘇州電影娛樂,https://liveshowbak2.kan0512.com/norecord/ncsztv4_sd/playlist.m3u8
浙江教科影視,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
佛山影視,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
西安影視,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
隆化影視,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
海西影視,http://stream.haixitv.cn/1/sd/live.m3u8
哈爾濱影視,http://39.134.67.226/PLTV/88888888/224/3221225700/index.m3u8
芒果華語電影,http://39.135.49.20:6610/PLTV/88888888/224/3221226708/1.m3u8?servicetype=1
芒果歐美電影,http://39.135.49.20:6610/PLTV/88888888/224/3221226712/1.m3u8?servicetype=1
咪咕影視A,http://117.148.179.163/PLTV/88888888/224/3221231727/index.m3u8
咪咕影視D,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
K K_喜劇電影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
K K_女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
K K_開心影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8


DJ頻道,#genre#
車模視頻,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239846692034.mp4
歐美動感DJ,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
韓國動感舞曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
韓國動感舞曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
樸孝敏 –SKETCH,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguq6r7gUouOyF4gE.mp4
歐美動感歌曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgianW4gUoj9-Aaw.mp4
歐美動感歌曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpdia4gUo7oWfiAE.mp4
Girls Gone Wild,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjd2w4gUou--ljQE.mp4
上下(中文版),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtd6M9QUokpHf7AY.mp4
歐美群星-天下一家,http://sofa.resource.shida.sogoucdn.com/6abaf62b-c77e-4642-999b-9301c1826f6e1_0_0.mp4#https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpt6a4gUo1aeryAQ.mp4
邁克爾傑克遜,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4
韓國DJ Soda Remix 2021 電音,https://vd3.bdstatic.com/mda-mev3hw0htz28h5wn/1080p/cae_h264/1622343504467773766/mda-mev3hw0htz28h5wn.mp4
韓國歌團001,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240095359203.mp4#https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240095359203.mp4
韓國歌團002,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239978750464.mp4
韓國歌團003,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239858729476.mp4
韓國歌團004,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239755956819.mp4
韓國歌團005,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987758613.mp4
韓國歌團006,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239880949246.mp4
韓國歌團007,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239903717006.mp4
韓國歌團008,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239903321355.mp4
韓國歌團009,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799872402.mp4
韓國歌團010,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799088974.mp4
韓國歌團011,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240024786285.mp4
韓國歌團012,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240142715042.mp4
韓國歌團013,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240025046562.mp4
韓國歌團014,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240145171654.mp4
韓國歌團015,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240147051191.mp4
韓國歌團016,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239805200933.mp4
韓國歌團017,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239910253332.mp4
韓國歌團018,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239806164759.mp4
韓國歌團019,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239807872136.mp4
韓國歌團020,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240032526123.mp4
韓國太妍01,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240162304531.mp4
韓國太妍02,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240167997205.mp4
韓國太妍03,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059400880.mp4
韓國太妍04,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240407847242.mp4
韓國太妍05,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240062596020.mp4
韓國太妍06,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240170661907.mp4
韓國太妍07,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240411259014.mp4
